Make,Year,Fuel ,HP,Cylinders,Transmission Type,Driven_Wheels,Doors,Size,highway MPG,city mpg,Price
Suzuki,2011,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,16999
Suzuki,2011,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,17849
Suzuki,2011,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,32,23,16479
Suzuki,2011,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,18999
Suzuki,2011,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,18249
Suzuki,2011,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,33,23,13499
Suzuki,2011,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,17799
Suzuki,2011,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,33,23,15195
Suzuki,2011,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,18299
Suzuki,2011,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,30,22,17099
Suzuki,2011,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,29,23,18599
Suzuki,2012,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,30,22,16799
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,29,23,18875
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,29,23,19649
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,17999
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,32,25,18199
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,32,25,17399
Suzuki,2012,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,33,23,13699
Suzuki,2012,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,18499
Suzuki,2012,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,33,23,15495
Suzuki,2012,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,18549
Suzuki,2012,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,16999
Suzuki,2013,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,19349
Suzuki,2013,regular unleaded,150,4,MANUAL,all wheel drive,4,Compact,30,22,16999
Suzuki,2013,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,29,23,19175
Suzuki,2013,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,32,25,17849
Suzuki,2013,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,18349
Suzuki,2013,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,30,23,18799
Suzuki,2013,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,29,23,20449
Suzuki,2013,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,33,23,15845
GMC,1991,regular unleaded,280,6,AUTOMATIC,all wheel drive,2,Compact,16,13,5667
Toyota,1996,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,20,15,2563
Toyota,1996,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,18,15,2922
Toyota,1996,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,20,15,2506
Toyota,1996,regular unleaded,150,4,MANUAL,rear wheel drive,2,Large,22,18,2141
Toyota,1996,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,18,15,2802
Toyota,1997,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,17,15,3143
Toyota,1997,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,19,15,2806
Toyota,1997,regular unleaded,150,4,MANUAL,rear wheel drive,2,Large,22,17,2348
Toyota,1997,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,17,15,3042
Toyota,1997,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,19,15,2767
Toyota,1998,regular unleaded,150,4,MANUAL,rear wheel drive,2,Large,22,17,2540
Toyota,1998,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,19,15,3058
Toyota,1998,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,18,15,3586
Toyota,1998,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,18,15,3480
Toyota,1998,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,19,15,3214
Toyota,2015,regular unleaded,236,6,MANUAL,four wheel drive,4,Compact,19,15,27355
Toyota,2015,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,24,19,23075
Toyota,2015,regular unleaded,236,6,AUTOMATIC,four wheel drive,4,Compact,21,16,27235
Toyota,2015,regular unleaded,159,4,MANUAL,four wheel drive,4,Compact,20,18,24800
Toyota,2015,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,24,19,21865
Toyota,2015,regular unleaded,236,6,MANUAL,four wheel drive,4,Compact,19,15,35725
Toyota,2015,regular unleaded,159,4,MANUAL,rear wheel drive,4,Compact,25,21,20965
Toyota,2015,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,24,19,23625
Toyota,2015,regular unleaded,236,6,AUTOMATIC,four wheel drive,4,Compact,21,16,37615
Toyota,2015,regular unleaded,236,6,AUTOMATIC,rear wheel drive,4,Compact,21,17,25060
Toyota,2015,regular unleaded,236,6,AUTOMATIC,rear wheel drive,4,Compact,21,17,23960
Toyota,2015,regular unleaded,236,6,MANUAL,four wheel drive,4,Compact,19,15,26355
Toyota,2015,regular unleaded,236,6,AUTOMATIC,four wheel drive,4,Compact,21,16,36705
Toyota,2015,regular unleaded,236,6,MANUAL,four wheel drive,4,Compact,19,15,36635
Toyota,2015,regular unleaded,236,6,AUTOMATIC,four wheel drive,4,Compact,21,16,28235
Toyota,2015,regular unleaded,236,6,AUTOMATIC,four wheel drive,4,Compact,21,16,28735
Toyota,2015,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,24,19,22525
Toyota,2015,regular unleaded,236,6,AUTOMATIC,rear wheel drive,4,Compact,21,17,25560
Toyota,2015,regular unleaded,159,4,AUTOMATIC,four wheel drive,4,Compact,21,18,25700
Toyota,2016,regular unleaded,159,4,MANUAL,four wheel drive,4,Compact,21,19,25185
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,29275
Toyota,2016,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,23660
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34700
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,31420
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34090
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,30025
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,33310
Toyota,2016,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,26635
Toyota,2016,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,20,17,31680
Toyota,2016,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,20,17,32460
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34090
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,27355
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,33310
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,35105
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,31920
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,38180
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,28345
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,31125
Toyota,2016,regular unleaded,159,4,AUTOMATIC,four wheel drive,4,Compact,22,19,26735
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,31625
Toyota,2016,regular unleaded,159,4,AUTOMATIC,four wheel drive,4,Compact,22,19,28820
Toyota,2016,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,21,17,32460
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,28845
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,30530
Toyota,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,31125
Toyota,2016,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,25745
Toyota,2016,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,24490
Toyota,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34700
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,35315
Toyota,2017,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,20,17,33075
Toyota,2017,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,20,17,40760
Toyota,2017,regular unleaded,159,4,MANUAL,four wheel drive,4,Compact,21,19,25645
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,35720
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,33770
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,32765
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34705
Toyota,2017,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,27095
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,35315
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,42760
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,34705
Toyota,2017,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,24950
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,29690
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,25730
Toyota,2017,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,20,17,33075
Toyota,2017,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,26205
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,31740
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,29735
Toyota,2017,regular unleaded,159,4,AUTOMATIC,four wheel drive,4,Compact,22,19,29280
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,33770
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,30485
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,28700
Toyota,2017,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,23,19,24120
Toyota,2017,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,21,17,32390
Toyota,2017,regular unleaded,159,4,AUTOMATIC,four wheel drive,4,Compact,22,19,27195
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,33265
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,31740
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,38795
Toyota,2017,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,23,18,31875
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,32240
Toyota,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,24,19,30190
Chevrolet,2011,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,Large,23,20,51145
Chevrolet,2011,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Large,23,20,53950
Chevrolet,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Large,23,20,54775
Chevrolet,2012,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,Large,23,20,51970
Chevrolet,2013,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,Large,23,20,56425
Chevrolet,2013,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,Large,23,20,53620
Chevrolet,2000,regular unleaded,255,8,AUTOMATIC,four wheel drive,4,Large,15,11,3465
Chevrolet,2000,regular unleaded,255,8,AUTOMATIC,rear wheel drive,4,Large,16,12,3413
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,54505
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,61085
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,49300
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,46300
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,51505
Chevrolet,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,64085
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,64740
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,47000
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,55030
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,52030
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,50000
Chevrolet,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,61740
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,50215
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,55345
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,47215
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,62030
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Large,23,16,52345
Chevrolet,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Large,22,16,65030
Ford,2008,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Large,22,15,31620
Ford,2008,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Large,22,15,28880
Ford,2008,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Large,24,16,29770
Ford,2008,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Large,24,16,27030
Ford,2008,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Large,22,15,32600
Ford,2008,regular unleaded,260,6,AUTOMATIC,front wheel drive,4,Large,24,16,30750
Ford,2009,regular unleaded,263,6,AUTOMATIC,front wheel drive,4,Large,24,17,32325
Ford,2009,regular unleaded,263,6,AUTOMATIC,all wheel drive,4,Large,22,15,33180
Ford,2009,regular unleaded,263,6,AUTOMATIC,all wheel drive,4,Large,22,15,34175
Ford,2009,regular unleaded,263,6,AUTOMATIC,front wheel drive,4,Large,24,17,31330
Ford,2009,regular unleaded,263,6,AUTOMATIC,all wheel drive,4,Large,22,15,30120
Ford,2009,regular unleaded,263,6,AUTOMATIC,front wheel drive,4,Large,24,17,28270
Ford,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,29,19,29485
Ford,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,29,19,27055
Ford,2015,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,Large,25,17,40220
Ford,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,26,18,31335
Ford,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,26,18,36255
Ford,2015,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,29,19,34405
Ford,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,29540
Ford,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,34460
Ford,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,27110
Ford,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,24,17,31390
Ford,2016,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,Large,24,16,40275
Ford,2016,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,24,17,36310
Ford,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,36855
Ford,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,29775
Ford,2017,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,Large,24,16,42520
Ford,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,24,17,31625
Ford,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,all wheel drive,4,Large,24,17,38705
Ford,2017,flex-fuel (unleaded/E85),288,6,AUTOMATIC,front wheel drive,4,Large,27,18,27345
Chrysler,1990,regular unleaded,141,6,AUTOMATIC,front wheel drive,2,Compact,22,15,2000
Chrysler,1990,regular unleaded,200,4,MANUAL,front wheel drive,2,Compact,23,16,2000
Chrysler,1991,regular unleaded,141,6,AUTOMATIC,front wheel drive,2,Compact,22,16,2000
Scion,2014,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,21400
Scion,2014,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,21440
Scion,2014,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,22440
Scion,2014,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,22400
Scion,2014,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,20210
Scion,2014,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,19210
Scion,2015,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,19210
Scion,2015,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,20360
Scion,2015,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,24340
Scion,2015,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,23190
Scion,2016,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,19385
Scion,2016,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,31,23,23190
Scion,2016,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,24340
Scion,2016,regular unleaded,179,4,AUTOMATIC,front wheel drive,2,Compact,31,23,20535
Ford,1992,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Ford,1992,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Ford,1992,regular unleaded,140,6,MANUAL,front wheel drive,2,Compact,26,19,2000
Ford,1992,regular unleaded,96,4,MANUAL,front wheel drive,2,Compact,30,21,2000
Ford,1992,regular unleaded,140,6,MANUAL,front wheel drive,4,Compact,26,19,2000
Ford,1993,regular unleaded,96,4,MANUAL,front wheel drive,2,Compact,30,21,2000
Ford,1993,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Ford,1993,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Ford,1994,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Ford,1994,regular unleaded,96,4,MANUAL,front wheel drive,2,Compact,30,21,2000
Ford,1994,regular unleaded,96,4,MANUAL,front wheel drive,4,Compact,30,21,2000
Toyota,1996,regular unleaded,93,4,MANUAL,front wheel drive,2,Compact,35,27,2000
Toyota,1996,regular unleaded,93,4,MANUAL,front wheel drive,4,Compact,35,27,2000
Toyota,1996,regular unleaded,93,4,MANUAL,front wheel drive,2,Compact,36,29,2000
Toyota,1997,regular unleaded,93,4,MANUAL,front wheel drive,2,Compact,35,28,2012
Toyota,1997,regular unleaded,93,4,MANUAL,front wheel drive,4,Compact,35,28,2041
Toyota,1997,regular unleaded,93,4,MANUAL,front wheel drive,2,Compact,35,28,2000
Toyota,1998,regular unleaded,93,4,MANUAL,front wheel drive,2,Compact,35,27,2148
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,24070
GMC,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,37240
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,33065
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,29820
GMC,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,28310
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,26560
GMC,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,34815
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,35490
GMC,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,29810
GMC,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,28060
GMC,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,31570
GMC,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,28300
GMC,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,33975
GMC,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,23975
GMC,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,28550
GMC,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,30620
GMC,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,35725
GMC,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,32,22,26800
GMC,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,32370
GMC,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,29,20,30050
GMC,2017,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,28,20,29050
GMC,2017,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,31,21,28800
GMC,2017,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,28,20,36025
GMC,2017,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,31,21,34275
GMC,2017,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,31,21,27300
